call_id,call_date,time_recvd,time_left,call_duration_minutes,volunteer_id,reason_id,volunteer_name_raw,reason_name_raw,date_key,cleaning_notes
819825,2024-10-07,08:34:00,08:50:00,16,9571,4,Parker W,Other,2024-10-07,""
819828,2024-10-07,14:41:00,15:15:00,34,9501,7,Finley X,Wheelchair Assist,2024-10-07,""
819829,2024-10-07,13:05:00,13:30:00,25,9501,3,Finley X,Translation Support,2024-10-07,""
819831,2024-10-07,14:22:00,14:59:00,37,9501,1,Finley X,Escort,2024-10-07,""
819832,2024-10-07,13:12:00,13:26:00,14,9501,7,Finley X,Supply Run,2024-10-07,""
819840,2024-10-08,10:37:00,11:14:00,37,9507,3,Quinn Y,Wayfinding,2024-10-08,""
819843,2024-10-08,08:03:00,08:21:00,18,9507,5,Quinn Y,Wayfinding,2024-10-08,""
819844,2024-10-08,11:48:00,12:00:00,12,9507,1,Quinn Y,Other,2024-10-08,""
819848,2024-10-08,11:05:00,11:45:00,40,9503,7,Cameron T,Translation Support,2024-10-08,""
819852,2024-10-08,08:50:00,09:30:00,40,9503,3,Cameron T,Patient Support,2024-10-08,""
819855,2024-10-08,13:01:00,13:21:00,20,9525,5,Harper Z,Wayfinding,2024-10-08,""
819858,2024-10-08,13:15:00,13:29:00,14,9528,1,Finley I,Escort,2024-10-08,""
819859,2024-10-08,15:22:00,15:39:00,17,9528,6,Finley I,Translation Support,2024-10-08,""
819860,2024-10-08,13:40:00,13:50:00,10,9528,7,Finley I,Information,2024-10-08,""
819862,2024-10-09,09:24:00,09:57:00,33,9504,6,Riley A,Information,2024-10-09,""
819863,2024-10-09,08:18:00,08:24:00,6,9504,6,Riley A,Information,2024-10-09,""
819864,2024-10-09,09:29:00,10:04:00,35,9504,2,Riley A,Supply Run,2024-10-09,""
819865,2024-10-09,08:26:00,08:40:00,14,9504,1,Riley A,Information,2024-10-09,""
819867,2024-10-09,09:57:00,10:28:00,31,9504,6,Riley A,Escort,2024-10-09,""
819869,2024-10-09,15:29:00,15:50:00,21,9531,4,Skyler F,Escort,2024-10-09,""
819871,2024-10-09,16:18:00,16:39:00,21,9531,2,Skyler F,Patient Support,2024-10-09,""
819872,2024-10-09,16:45:00,17:00:00,15,9531,5,Skyler F,Supply Run,2024-10-09,""
819874,2024-10-09,15:06:00,15:14:00,8,9531,7,Skyler F,Information,2024-10-09,""
819877,2024-10-09,16:43:00,17:00:00,17,9514,6,Skyler N,Translation Support,2024-10-09,""
819887,2024-10-10,11:15:00,11:52:00,37,9527,8,Cameron H,Wayfinding,2024-10-10,""
819892,2024-10-10,16:33:00,17:00:00,27,9547,1,Rowan C,Wheelchair Assist,2024-10-10,""
819894,2024-10-10,13:58:00,14:09:00,11,9547,3,Rowan C,Patient Support,2024-10-10,""
819895,2024-10-10,14:25:00,14:38:00,13,9547,1,Rowan C,Other,2024-10-10,""
819898,2024-10-11,09:23:00,09:35:00,12,9561,5,Jamie F,Supply Run,2024-10-11,""
819902,2024-10-11,08:50:00,09:26:00,36,9555,7,Parker Z,Supply Run,2024-10-11,""
819904,2024-10-11,09:40:00,10:03:00,23,9555,1,Parker Z,Escort,2024-10-11,""
819905,2024-10-11,08:28:00,08:34:00,6,9555,2,Parker Z,Wheelchair Assist,2024-10-11,""
819907,2024-10-11,14:21:00,14:45:00,24,9569,5,Riley D,Patient Support,2024-10-11,""
819911,2024-10-11,16:22:00,16:38:00,16,9569,3,Riley D,Wayfinding,2024-10-11,""
819919,2024-10-14,16:34:00,17:00:00,26,9503,6,Cameron T,Patient Support,2024-10-14,""
819922,2024-10-14,14:30:00,15:10:00,40,9503,4,Cameron T,Escort,2024-10-14,""
819929,2024-10-15,11:20:00,11:46:00,26,9528,1,Finley I,Patient Support,2024-10-15,""
819932,2024-10-15,08:03:00,08:08:00,5,9528,3,Finley I,Wheelchair Assist,2024-10-15,""
819935,2024-10-15,10:34:00,11:03:00,29,9531,5,Skyler F,Wayfinding,2024-10-15,""
819936,2024-10-15,08:19:00,08:44:00,25,9531,3,Skyler F,Wheelchair Assist,2024-10-15,""
819938,2024-10-15,11:40:00,12:00:00,20,9531,7,Skyler F,Wheelchair Assist,2024-10-15,""
819939,2024-10-15,09:41:00,10:03:00,22,9531,5,Skyler F,Escort,2024-10-15,""
819945,2024-10-15,15:40:00,16:02:00,22,9551,2,Rowan B,Wayfinding,2024-10-15,""
819947,2024-10-15,13:30:00,13:57:00,27,9527,1,Cameron H,Escort,2024-10-15,""
819950,2024-10-16,09:16:00,09:24:00,8,9570,3,Rowan T,Patient Support,2024-10-16,""
819951,2024-10-16,10:06:00,10:18:00,12,9570,3,Rowan T,Escort,2024-10-16,""
819954,2024-10-16,11:38:00,11:51:00,13,9570,8,Rowan T,Wheelchair Assist,2024-10-16,""
819955,2024-10-16,10:19:00,10:25:00,6,9570,8,Rowan T,Information,2024-10-16,""
819960,2024-10-16,10:55:00,11:20:00,25,9525,3,Harper Z,Other,2024-10-16,""
819961,2024-10-16,14:56:00,15:13:00,17,9504,5,Riley A,Wayfinding,2024-10-16,""
819962,2024-10-16,16:19:00,16:38:00,19,9504,8,Riley A,Patient Support,2024-10-16,""
819965,2024-10-16,15:44:00,16:20:00,36,9504,3,Riley A,Translation Support,2024-10-16,""
819969,2024-10-16,13:48:00,14:13:00,25,9509,3,Rowan F,Escort,2024-10-16,""
819970,2024-10-16,13:23:00,13:38:00,15,9509,3,Rowan F,Information,2024-10-16,""
819973,2024-10-17,09:44:00,09:55:00,11,9548,4,Taylor C,Supply Run,2024-10-17,""
819975,2024-10-17,08:46:00,08:57:00,11,9548,8,Taylor C,Wayfinding,2024-10-17,""
819977,2024-10-17,09:42:00,10:01:00,19,9548,3,Taylor C,Translation Support,2024-10-17,""
819978,2024-10-17,09:47:00,10:15:00,28,9548,2,Taylor C,Escort,2024-10-17,""
819980,2024-10-17,10:01:00,10:37:00,36,9535,4,Quinn E,Escort,2024-10-17,""
819982,2024-10-17,09:22:00,09:45:00,23,9535,4,Quinn E,Information,2024-10-17,""
819983,2024-10-17,14:55:00,15:18:00,23,9569,4,Riley D,Wheelchair Assist,2024-10-17,""
819986,2024-10-17,16:13:00,16:30:00,17,9569,1,Riley D,Supply Run,2024-10-17,""
819987,2024-10-17,15:30:00,15:44:00,14,9569,8,Riley D,Information,2024-10-17,""
819988,2024-10-17,16:14:00,16:23:00,9,9547,7,Rowan C,Supply Run,2024-10-17,""
819991,2024-10-17,14:55:00,15:33:00,38,9547,8,Rowan C,Patient Support,2024-10-17,""
819995,2024-10-18,11:02:00,11:40:00,38,9561,3,Jamie F,Information,2024-10-18,""
819997,2024-10-18,10:00:00,10:12:00,12,9561,7,Jamie F,Supply Run,2024-10-18,""
819998,2024-10-18,08:26:00,08:53:00,27,9561,4,Jamie F,Patient Support,2024-10-18,""
819999,2024-10-18,10:45:00,10:54:00,9,9555,4,Parker Z,Patient Support,2024-10-18,""
820000,2024-10-18,10:32:00,11:05:00,33,9555,3,Parker Z,Escort,2024-10-18,""
820003,2024-10-18,09:49:00,09:58:00,9,9555,3,Parker Z,Supply Run,2024-10-18,""
820005,2024-10-18,16:39:00,16:53:00,14,9507,3,Quinn Y,Wayfinding,2024-10-18,""
820010,2024-10-18,13:27:00,13:45:00,18,9514,7,Skyler N,Wheelchair Assist,2024-10-18,""
820011,2024-10-18,15:37:00,15:52:00,15,9514,3,Skyler N,Supply Run,2024-10-18,""
820012,2024-10-18,16:14:00,16:37:00,23,9514,3,Skyler N,Information,2024-10-18,""
820022,2024-10-21,14:21:00,14:39:00,18,9535,4,Quinn E,Translation Support,2024-10-21,""
820023,2024-10-21,16:36:00,17:00:00,24,9535,3,Quinn E,Wayfinding,2024-10-21,""
820024,2024-10-21,14:00:00,14:11:00,11,9535,6,Quinn E,Escort,2024-10-21,""
820025,2024-10-21,15:56:00,16:20:00,24,9535,1,Quinn E,Wheelchair Assist,2024-10-21,""
820027,2024-10-22,11:43:00,12:00:00,17,9505,8,Cameron Z,Wayfinding,2024-10-22,""
820028,2024-10-22,08:48:00,08:53:00,5,9505,8,Cameron Z,Wheelchair Assist,2024-10-22,""
820029,2024-10-22,09:42:00,10:09:00,27,9505,5,Cameron Z,Patient Support,2024-10-22,""
820030,2024-10-22,13:57:00,14:21:00,24,9571,3,Parker W,Patient Support,2024-10-22,""
820033,2024-10-22,13:49:00,14:21:00,32,9571,4,Parker W,Escort,2024-10-22,""
820037,2024-10-22,13:12:00,13:44:00,32,9514,5,Skyler N,Wheelchair Assist,2024-10-22,""
820042,2024-10-23,11:00:00,11:32:00,32,9547,4,Rowan C,Wheelchair Assist,2024-10-23,""
820044,2024-10-23,10:33:00,11:13:00,40,9547,4,Rowan C,Supply Run,2024-10-23,""
820046,2024-10-23,08:51:00,09:13:00,22,9547,3,Rowan C,Patient Support,2024-10-23,""
820050,2024-10-23,10:28:00,11:07:00,39,9570,4,Rowan T,Escort,2024-10-23,""
820051,2024-10-23,10:38:00,11:10:00,32,9570,4,Rowan T,Escort,2024-10-23,""
820053,2024-10-23,09:09:00,09:31:00,22,9570,3,Rowan T,Translation Support,2024-10-23,""
820059,2024-10-23,15:53:00,16:30:00,37,9555,1,Parker Z,Supply Run,2024-10-23,""
820061,2024-10-23,16:15:00,16:53:00,38,9501,4,Finley X,Patient Support,2024-10-23,""
820063,2024-10-23,16:22:00,16:58:00,36,9501,1,Finley X,Escort,2024-10-23,""
820065,2024-10-23,13:07:00,13:40:00,33,9501,2,Finley X,Escort,2024-10-23,""
820072,2024-10-24,10:11:00,10:34:00,23,9504,6,Riley A,Translation Support,2024-10-24,""
820075,2024-10-24,09:02:00,09:38:00,36,9504,2,Riley A,Supply Run,2024-10-24,""
820076,2024-10-24,11:26:00,11:59:00,33,9504,3,Riley A,Supply Run,2024-10-24,""
820079,2024-10-24,13:51:00,14:28:00,37,9528,5,Finley I,Information,2024-10-24,""
820082,2024-10-24,16:08:00,16:27:00,19,9548,8,Taylor C,Other,2024-10-24,""
820083,2024-10-24,14:27:00,15:04:00,37,9548,8,Taylor C,Wayfinding,2024-10-24,""
820091,2024-10-25,09:53:00,10:25:00,32,9525,7,Harper Z,Information,2024-10-25,""
820093,2024-10-25,10:55:00,11:13:00,18,9525,2,Harper Z,Patient Support,2024-10-25,""
820099,2024-10-25,14:52:00,15:17:00,25,9561,6,Jamie F,Information,2024-10-25,""
820100,2024-10-25,16:48:00,17:00:00,12,9561,2,Jamie F,Supply Run,2024-10-25,""
820101,2024-10-25,14:19:00,14:44:00,25,9561,4,Jamie F,Translation Support,2024-10-25,""
820102,2024-10-25,15:06:00,15:19:00,13,9561,6,Jamie F,Supply Run,2024-10-25,""
820103,2024-10-25,16:14:00,16:48:00,34,9531,6,Skyler F,Supply Run,2024-10-25,""
820104,2024-10-25,13:31:00,13:51:00,20,9531,4,Skyler F,Wheelchair Assist,2024-10-25,""
820108,2024-10-25,15:26:00,15:41:00,15,9531,5,Skyler F,Wheelchair Assist,2024-10-25,""
820109,2024-10-25,15:53:00,15:58:00,5,9531,8,Skyler F,Escort,2024-10-25,""
820111,2024-10-28,11:25:00,11:42:00,17,9548,7,Taylor C,Translation Support,2024-10-28,""
820116,2024-10-28,11:50:00,12:00:00,10,9561,6,Jamie F,Translation Support,2024-10-28,""
820117,2024-10-28,09:31:00,09:54:00,23,9561,2,Jamie F,Patient Support,2024-10-28,""
820118,2024-10-28,08:25:00,08:41:00,16,9561,2,Jamie F,Translation Support,2024-10-28,""
820120,2024-10-28,09:28:00,09:36:00,8,9561,3,Jamie F,Wheelchair Assist,2024-10-28,""
820122,2024-10-28,14:18:00,14:45:00,27,9509,4,Rowan F,Escort,2024-10-28,""
820124,2024-10-28,16:49:00,17:00:00,11,9509,1,Rowan F,Supply Run,2024-10-28,""
820128,2024-10-28,14:05:00,14:43:00,38,9571,6,Parker W,Information,2024-10-28,""
820131,2024-10-28,13:46:00,14:08:00,22,9571,7,Parker W,Patient Support,2024-10-28,""
820134,2024-10-29,10:10:00,10:21:00,11,9531,6,Skyler F,Wheelchair Assist,2024-10-29,""
820135,2024-10-29,08:32:00,08:40:00,8,9531,2,Skyler F,Wayfinding,2024-10-29,""
820138,2024-10-29,11:21:00,12:00:00,39,9531,4,Skyler F,Other,2024-10-29,""
820143,2024-10-29,11:19:00,11:41:00,22,9551,1,Rowan B,Escort,2024-10-29,""
820146,2024-10-29,14:26:00,14:39:00,13,9527,8,Cameron H,Other,2024-10-29,""
820148,2024-10-29,14:09:00,14:32:00,23,9527,5,Cameron H,Wheelchair Assist,2024-10-29,""
820149,2024-10-29,16:32:00,17:00:00,28,9527,1,Cameron H,Other,2024-10-29,""
820150,2024-10-29,16:02:00,16:27:00,25,9507,5,Quinn Y,Other,2024-10-29,""
820152,2024-10-29,14:24:00,14:56:00,32,9507,5,Quinn Y,Wheelchair Assist,2024-10-29,""
820153,2024-10-29,16:20:00,16:48:00,28,9507,8,Quinn Y,Escort,2024-10-29,""
820157,2024-10-30,09:23:00,09:31:00,8,9535,5,Quinn E,Escort,2024-10-30,""
820158,2024-10-30,08:04:00,08:28:00,24,9535,3,Quinn E,Other,2024-10-30,""
820159,2024-10-30,09:45:00,09:57:00,12,9535,3,Quinn E,Patient Support,2024-10-30,""
820161,2024-10-30,08:55:00,09:15:00,20,9535,1,Quinn E,Escort,2024-10-30,""
820163,2024-10-30,15:46:00,16:05:00,19,9503,8,Cameron T,Information,2024-10-30,""
820164,2024-10-30,15:02:00,15:23:00,21,9503,6,Cameron T,Supply Run,2024-10-30,""
820169,2024-10-30,13:11:00,13:16:00,5,9570,1,Rowan T,Wayfinding,2024-10-30,""
820172,2024-10-31,09:13:00,09:48:00,35,9547,6,Rowan C,Wheelchair Assist,2024-10-31,""
820175,2024-10-31,11:29:00,11:52:00,23,9547,7,Rowan C,Supply Run,2024-10-31,""
820179,2024-10-31,11:28:00,11:33:00,5,9525,1,Harper Z,Other,2024-10-31,""
820185,2024-10-31,15:47:00,16:19:00,32,9555,8,Parker Z,Information,2024-10-31,""
820187,2024-10-31,14:46:00,14:54:00,8,9555,2,Parker Z,Wayfinding,2024-10-31,""
820189,2024-10-31,16:38:00,16:54:00,16,9505,6,Cameron Z,Escort,2024-10-31,""
820190,2024-10-31,13:51:00,14:03:00,12,9505,2,Cameron Z,Other,2024-10-31,""
820194,2024-11-01,10:01:00,10:24:00,23,9524,4,Finley W,Escort,2024-11-01,""
820195,2024-11-01,10:51:00,10:57:00,6,9524,4,Finley W,Escort,2024-11-01,""
820198,2024-11-01,14:03:00,14:18:00,15,9504,1,Riley A,Other,2024-11-01,""
820204,2024-11-01,16:11:00,16:16:00,5,9514,5,Skyler N,Wayfinding,2024-11-01,""
820205,2024-11-01,13:36:00,13:47:00,11,9514,5,Skyler N,Patient Support,2024-11-01,""
820206,2024-11-01,14:28:00,14:33:00,5,9514,5,Skyler N,Escort,2024-11-01,""
820213,2024-11-04,11:43:00,12:00:00,17,9569,3,Riley D,Information,2024-11-04,""
820214,2024-11-04,09:58:00,10:14:00,16,9569,4,Riley D,Supply Run,2024-11-04,""
820215,2024-11-04,08:25:00,08:43:00,18,9569,3,Riley D,Information,2024-11-04,""
820219,2024-11-04,10:12:00,10:45:00,33,9569,6,Riley D,Supply Run,2024-11-04,""
820220,2024-11-04,14:50:00,15:17:00,27,9547,8,Rowan C,Information,2024-11-04,""
820222,2024-11-04,13:40:00,13:54:00,14,9547,7,Rowan C,Information,2024-11-04,""
820227,2024-11-04,15:51:00,15:57:00,6,9548,8,Taylor C,Patient Support,2024-11-04,""
820228,2024-11-04,16:39:00,17:00:00,21,9548,3,Taylor C,Patient Support,2024-11-04,""
820230,2024-11-04,15:16:00,15:21:00,5,9548,6,Taylor C,Other,2024-11-04,""
820232,2024-11-04,13:54:00,14:34:00,40,9548,1,Taylor C,Information,2024-11-04,""
820234,2024-11-05,10:55:00,11:26:00,31,9524,8,Finley W,Other,2024-11-05,""
820235,2024-11-05,10:17:00,10:22:00,5,9524,8,Finley W,Information,2024-11-05,""
820238,2024-11-05,09:00:00,09:31:00,31,9524,7,Finley W,Patient Support,2024-11-05,""
820239,2024-11-05,08:41:00,09:18:00,37,9524,5,Finley W,Supply Run,2024-11-05,""
820244,2024-11-05,10:30:00,10:55:00,25,9528,1,Finley I,Information,2024-11-05,""
820245,2024-11-05,08:25:00,08:45:00,20,9528,3,Finley I,Translation Support,2024-11-05,""
820252,2024-11-06,08:17:00,08:46:00,29,9570,1,Rowan T,Wayfinding,2024-11-06,""
820263,2024-11-06,13:25:00,13:38:00,13,9535,4,Quinn E,Information,2024-11-06,""
820268,2024-11-07,09:53:00,10:09:00,16,9561,8,Jamie F,Escort,2024-11-07,""
820271,2024-11-07,09:49:00,09:55:00,6,9561,7,Jamie F,Other,2024-11-07,""
820274,2024-11-07,10:16:00,10:24:00,8,9509,7,Rowan F,Patient Support,2024-11-07,""
820279,2024-11-07,14:27:00,14:39:00,12,9531,4,Skyler F,Translation Support,2024-11-07,""
820285,2024-11-07,15:41:00,15:51:00,10,9504,5,Riley A,Wayfinding,2024-11-07,""
820286,2024-11-07,16:11:00,16:48:00,37,9504,7,Riley A,Translation Support,2024-11-07,""
820287,2024-11-07,16:47:00,17:00:00,13,9504,8,Riley A,Translation Support,2024-11-07,""
820288,2024-11-07,13:54:00,14:33:00,39,9504,5,Riley A,Escort,2024-11-07,""
820290,2024-11-07,16:42:00,17:00:00,18,9504,7,Riley A,Wayfinding,2024-11-07,""
820291,2024-11-08,09:04:00,09:25:00,21,9527,8,Cameron H,Translation Support,2024-11-08,""
820292,2024-11-08,09:25:00,10:01:00,36,9527,6,Cameron H,Escort,2024-11-08,""
820293,2024-11-08,08:52:00,09:28:00,36,9527,7,Cameron H,Translation Support,2024-11-08,""
820299,2024-11-08,10:26:00,11:02:00,36,9503,6,Cameron T,Wheelchair Assist,2024-11-08,""
820300,2024-11-08,10:32:00,10:38:00,6,9503,5,Cameron T,Other,2024-11-08,""
820301,2024-11-08,10:02:00,10:19:00,17,9503,1,Cameron T,Translation Support,2024-11-08,""
820304,2024-11-08,14:26:00,14:59:00,33,9507,2,Quinn Y,Escort,2024-11-08,""
820309,2024-11-08,13:31:00,14:08:00,37,9551,1,Rowan B,Other,2024-11-08,""
820312,2024-11-08,16:40:00,16:46:00,6,9551,1,Rowan B,Supply Run,2024-11-08,""
820316,2024-11-11,09:52:00,10:04:00,12,9531,5,Skyler F,Supply Run,2024-11-11,""
820317,2024-11-11,11:35:00,12:00:00,25,9531,5,Skyler F,Wheelchair Assist,2024-11-11,""
820318,2024-11-11,09:07:00,09:27:00,20,9531,6,Skyler F,Other,2024-11-11,""
820320,2024-11-11,10:13:00,10:26:00,13,9531,4,Skyler F,Other,2024-11-11,""
820329,2024-11-12,09:30:00,09:46:00,16,9514,8,Skyler N,Information,2024-11-12,""
820331,2024-11-12,09:56:00,10:14:00,18,9514,4,Skyler N,Information,2024-11-12,""
820332,2024-11-12,08:41:00,09:16:00,35,9514,6,Skyler N,Other,2024-11-12,""
820333,2024-11-12,11:04:00,11:35:00,31,9514,2,Skyler N,Translation Support,2024-11-12,""
820335,2024-11-12,08:12:00,08:19:00,7,9514,2,Skyler N,Patient Support,2024-11-12,""
820336,2024-11-12,11:06:00,11:46:00,40,9525,3,Harper Z,Patient Support,2024-11-12,""
820337,2024-11-12,08:28:00,09:02:00,34,9525,7,Harper Z,Wheelchair Assist,2024-11-12,""
820339,2024-11-12,11:24:00,12:00:00,36,9525,4,Harper Z,Information,2024-11-12,""
820344,2024-11-12,15:00:00,15:19:00,19,9501,8,Finley X,Other,2024-11-12,""
820345,2024-11-12,16:44:00,16:50:00,6,9501,2,Finley X,Escort,2024-11-12,""
820348,2024-11-12,16:08:00,16:24:00,16,9551,8,Rowan B,Information,2024-11-12,""
820359,2024-11-13,11:49:00,12:00:00,11,9548,4,Taylor C,Information,2024-11-13,""
820360,2024-11-13,11:46:00,11:59:00,13,9548,1,Taylor C,Supply Run,2024-11-13,""
820362,2024-11-13,09:13:00,09:32:00,19,9548,1,Taylor C,Supply Run,2024-11-13,""
820363,2024-11-13,15:56:00,16:05:00,9,9571,4,Parker W,Wayfinding,2024-11-13,""
820364,2024-11-13,16:29:00,16:48:00,19,9571,7,Parker W,Patient Support,2024-11-13,""
820366,2024-11-13,14:18:00,14:28:00,10,9571,2,Parker W,Escort,2024-11-13,""
820367,2024-11-13,13:36:00,13:57:00,21,9571,2,Parker W,Translation Support,2024-11-13,""
820371,2024-11-13,13:28:00,13:33:00,5,9535,2,Quinn E,Escort,2024-11-13,""
820373,2024-11-13,14:55:00,15:06:00,11,9535,2,Quinn E,Wheelchair Assist,2024-11-13,""
820378,2024-11-14,09:00:00,09:39:00,39,9533,7,Taylor F,Patient Support,2024-11-14,""
820384,2024-11-14,11:39:00,11:44:00,5,9555,1,Parker Z,Wayfinding,2024-11-14,""
820386,2024-11-14,11:07:00,11:24:00,17,9555,8,Parker Z,Wayfinding,2024-11-14,""
820387,2024-11-14,10:51:00,11:13:00,22,9555,4,Parker Z,Wheelchair Assist,2024-11-14,""
820390,2024-11-14,16:42:00,17:00:00,18,9504,1,Riley A,Translation Support,2024-11-14,""
820395,2024-11-14,14:19:00,14:33:00,14,9527,3,Cameron H,Escort,2024-11-14,""
820402,2024-11-15,08:47:00,08:56:00,9,9524,7,Finley W,Supply Run,2024-11-15,""
820404,2024-11-15,09:31:00,10:00:00,29,9570,5,Rowan T,Escort,2024-11-15,""
820408,2024-11-15,09:53:00,10:24:00,31,9570,5,Rowan T,Supply Run,2024-11-15,""
820409,2024-11-15,11:34:00,11:47:00,13,9570,4,Rowan T,Information,2024-11-15,""
820413,2024-11-15,16:34:00,16:39:00,5,9503,6,Cameron T,Translation Support,2024-11-15,""
820416,2024-11-18,09:41:00,10:12:00,31,9548,7,Taylor C,Translation Support,2024-11-18,""
820418,2024-11-18,11:16:00,11:37:00,21,9548,7,Taylor C,Other,2024-11-18,""
820419,2024-11-18,10:57:00,11:28:00,31,9548,4,Taylor C,Supply Run,2024-11-18,""
820420,2024-11-18,10:25:00,10:46:00,21,9548,5,Taylor C,Other,2024-11-18,""
820421,2024-11-18,11:34:00,11:39:00,5,9548,8,Taylor C,Patient Support,2024-11-18,""
820422,2024-11-18,09:47:00,10:01:00,14,9547,8,Rowan C,Escort,2024-11-18,""
820423,2024-11-18,08:08:00,08:22:00,14,9547,2,Rowan C,Information,2024-11-18,""
820424,2024-11-18,09:44:00,09:55:00,11,9547,1,Rowan C,Patient Support,2024-11-18,""
820426,2024-11-18,10:19:00,10:26:00,7,9547,3,Rowan C,Patient Support,2024-11-18,""
820429,2024-11-18,13:14:00,13:51:00,37,9507,5,Quinn Y,Other,2024-11-18,""
820430,2024-11-18,13:46:00,14:17:00,31,9507,4,Quinn Y,Information,2024-11-18,""
820433,2024-11-18,14:35:00,14:59:00,24,9507,5,Quinn Y,Wheelchair Assist,2024-11-18,""
820434,2024-11-18,13:16:00,13:49:00,33,9507,5,Quinn Y,Other,2024-11-18,""
820436,2024-11-18,13:55:00,14:20:00,25,9570,4,Rowan T,Wayfinding,2024-11-18,""
820441,2024-11-19,09:51:00,10:08:00,17,9533,8,Taylor F,Wayfinding,2024-11-19,""
820445,2024-11-19,11:41:00,12:00:00,19,9533,4,Taylor F,Supply Run,2024-11-19,""
820449,2024-11-19,08:06:00,08:23:00,17,9555,7,Parker Z,Patient Support,2024-11-19,""
820452,2024-11-19,14:30:00,14:36:00,6,9551,5,Rowan B,Wayfinding,2024-11-19,""
820455,2024-11-19,14:54:00,15:01:00,7,9551,7,Rowan B,Wheelchair Assist,2024-11-19,""
820456,2024-11-19,14:38:00,15:09:00,31,9551,2,Rowan B,Patient Support,2024-11-19,""
820457,2024-11-19,13:28:00,14:02:00,34,9551,2,Rowan B,Wheelchair Assist,2024-11-19,""
820459,2024-11-19,16:23:00,16:42:00,19,9571,6,Parker W,Escort,2024-11-19,""
820464,2024-11-20,11:18:00,11:45:00,27,9528,3,Finley I,Supply Run,2024-11-20,""
820465,2024-11-20,08:14:00,08:29:00,15,9528,2,Finley I,Supply Run,2024-11-20,""
820467,2024-11-20,11:22:00,11:33:00,11,9528,5,Finley I,Escort,2024-11-20,""
820469,2024-11-20,08:02:00,08:31:00,29,9504,4,Riley A,Information,2024-11-20,""
820472,2024-11-20,10:26:00,10:44:00,18,9504,5,Riley A,Wayfinding,2024-11-20,""
820473,2024-11-20,13:15:00,13:42:00,27,9569,7,Riley D,Patient Support,2024-11-20,""
820475,2024-11-20,13:00:00,13:40:00,40,9569,6,Riley D,Escort,2024-11-20,""
820480,2024-11-20,15:18:00,15:38:00,20,9503,3,Cameron T,Escort,2024-11-20,""
820481,2024-11-20,16:47:00,16:57:00,10,9503,4,Cameron T,Wheelchair Assist,2024-11-20,""
820483,2024-11-20,13:07:00,13:27:00,20,9503,1,Cameron T,Wheelchair Assist,2024-11-20,""
820485,2024-11-20,14:44:00,14:54:00,10,9503,7,Cameron T,Translation Support,2024-11-20,""
820490,2024-11-21,08:13:00,08:39:00,26,9531,4,Skyler F,Patient Support,2024-11-21,""
820493,2024-11-21,08:27:00,08:46:00,19,9531,5,Skyler F,Escort,2024-11-21,""
820494,2024-11-21,08:33:00,09:03:00,30,9514,4,Skyler N,Wayfinding,2024-11-21,""
820495,2024-11-21,10:10:00,10:48:00,38,9514,4,Skyler N,Patient Support,2024-11-21,""
820496,2024-11-21,11:32:00,11:58:00,26,9514,2,Skyler N,Escort,2024-11-21,""
820498,2024-11-21,16:20:00,16:48:00,28,9535,6,Quinn E,Supply Run,2024-11-21,""
820499,2024-11-21,13:56:00,14:26:00,30,9535,2,Quinn E,Translation Support,2024-11-21,""
820507,2024-11-21,14:35:00,14:56:00,21,9505,7,Cameron Z,Other,2024-11-21,""
820510,2024-11-22,09:54:00,09:59:00,5,9509,1,Rowan F,Escort,2024-11-22,""
820511,2024-11-22,08:24:00,09:01:00,37,9509,2,Rowan F,Other,2024-11-22,""
820512,2024-11-22,09:56:00,10:24:00,28,9509,4,Rowan F,Wheelchair Assist,2024-11-22,""
820513,2024-11-22,09:59:00,10:07:00,8,9509,2,Rowan F,Translation Support,2024-11-22,""
820514,2024-11-22,11:46:00,12:00:00,14,9509,6,Rowan F,Wheelchair Assist,2024-11-22,""
820519,2024-11-22,11:17:00,11:37:00,20,9527,1,Cameron H,Other,2024-11-22,""
820521,2024-11-22,10:49:00,11:26:00,37,9527,1,Cameron H,Patient Support,2024-11-22,""
820525,2024-11-22,14:11:00,14:46:00,35,9525,5,Harper Z,Escort,2024-11-22,""
820526,2024-11-22,13:09:00,13:41:00,32,9525,1,Harper Z,Information,2024-11-22,""
820528,2024-11-22,15:25:00,16:05:00,40,9525,1,Harper Z,Other,2024-11-22,""
820531,2024-11-22,13:38:00,13:55:00,17,9501,1,Finley X,Wheelchair Assist,2024-11-22,""
820532,2024-11-22,14:29:00,15:02:00,33,9501,7,Finley X,Translation Support,2024-11-22,""
820533,2024-11-25,11:18:00,11:54:00,36,9561,2,Jamie F,Wheelchair Assist,2024-11-25,""
820535,2024-11-25,08:46:00,09:04:00,18,9561,4,Jamie F,Information,2024-11-25,""
820536,2024-11-25,11:28:00,11:48:00,20,9561,8,Jamie F,Escort,2024-11-25,""
820537,2024-11-25,11:08:00,11:29:00,21,9561,7,Jamie F,Wayfinding,2024-11-25,""
820546,2024-11-25,16:43:00,17:00:00,17,9525,8,Harper Z,Wheelchair Assist,2024-11-25,""
820549,2024-11-25,13:14:00,13:26:00,12,9548,4,Taylor C,Escort,2024-11-25,""
820554,2024-11-25,15:39:00,16:15:00,36,9548,1,Taylor C,Wheelchair Assist,2024-11-25,""
820556,2024-11-26,10:43:00,10:57:00,14,9501,8,Finley X,Wayfinding,2024-11-26,""
